,time,sum cs power,sum hpc,sum public,sum home,sum work
761,2021-09-24 22:15:00,136.9908,0.0,122.1908,14.8,0.0
762,2021-09-24 22:30:00,122.9628,0.0,111.8628,11.1,0.0
763,2021-09-24 22:45:00,108.0056,0.0,96.9056,11.1,0.0
764,2021-09-24 23:00:00,121.6112,0.0,99.5112,22.1,0.0
765,2021-09-24 23:15:00,143.2208,0.0,84.4208,58.8,0.0
766,2021-09-24 23:30:00,297.6008,150.0,70.4008,77.2,0.0
767,2021-09-24 23:45:00,232.524,50.0,105.324,77.2,0.0
768,2021-09-25 00:00:00,166.9512,0.0,93.122,73.8292,0.0
769,2021-09-25 00:15:00,136.9024,0.0,80.2796,56.6228,0.0
770,2021-09-25 00:30:00,100.9712,0.0,51.5,49.4712,0.0
771,2021-09-25 00:45:00,90.1108,0.0,49.6108,40.5,0.0
772,2021-09-25 01:00:00,80.7132,0.0,40.818,39.8952,0.0
773,2021-09-25 01:15:00,105.3344,50.0,21.7344,33.6,0.0
774,2021-09-25 01:30:00,62.5,0.0,29.4,33.1,0.0
775,2021-09-25 01:45:00,62.5,0.0,29.4,33.1,0.0
776,2021-09-25 02:00:00,58.5988,0.0,27.8252,30.7736,0.0
777,2021-09-25 02:15:00,37.0524,0.0,14.7,22.3524,0.0
778,2021-09-25 02:30:00,32.188,0.0,14.7,17.488,0.0
779,2021-09-25 02:45:00,21.4,0.0,14.7,6.7,0.0
780,2021-09-25 03:00:00,18.4,0.0,14.7,3.7,0.0
781,2021-09-25 03:15:00,6.7,0.0,3.0,3.7,0.0
782,2021-09-25 03:30:00,25.7,0.0,0.0,25.7,0.0
783,2021-09-25 03:45:00,25.7,0.0,0.0,25.7,0.0
784,2021-09-25 04:00:00,13.4764,0.0,0.0,13.4764,0.0
785,2021-09-25 04:15:00,3.7,0.0,0.0,3.7,0.0
786,2021-09-25 04:30:00,0.0,0.0,0.0,0.0,0.0
787,2021-09-25 04:45:00,0.0,0.0,0.0,0.0,0.0
788,2021-09-25 05:00:00,0.0,0.0,0.0,0.0,0.0
789,2021-09-25 05:15:00,11.0,0.0,0.0,0.0,11.0
790,2021-09-25 05:30:00,44.0,0.0,22.0,0.0,22.0
791,2021-09-25 05:45:00,61.97,0.0,22.0,0.0,39.97
792,2021-09-25 06:00:00,16.8792,0.0,4.1712,0.0,12.708
793,2021-09-25 06:15:00,0.0,0.0,0.0,0.0,0.0
794,2021-09-25 06:30:00,7.4,0.0,0.0,0.0,7.4
795,2021-09-25 06:45:00,7.4,0.0,0.0,0.0,7.4
796,2021-09-25 07:00:00,11.1,0.0,0.0,0.0,11.1
797,2021-09-25 07:15:00,33.1,0.0,11.0,0.0,22.1
798,2021-09-25 07:30:00,29.8408,0.0,11.0,0.0,18.8408
799,2021-09-25 07:45:00,44.1,0.0,22.0,0.0,22.1
800,2021-09-25 08:00:00,73.5,0.0,36.7,0.0,36.8
801,2021-09-25 08:15:00,84.5,0.0,36.7,0.0,47.8
802,2021-09-25 08:30:00,118.1116,0.0,51.4,0.0,66.7116
803,2021-09-25 08:45:00,184.868,0.0,52.676,14.7,117.492
804,2021-09-25 09:00:00,123.6172,0.0,33.1,18.4,72.1172
805,2021-09-25 09:15:00,142.8736,0.0,47.8,18.4,76.6736
806,2021-09-25 09:30:00,147.3976,0.0,66.2,18.4,62.7976
807,2021-09-25 09:45:00,205.1852,50.0,73.5,24.5896,57.0956
808,2021-09-25 10:00:00,135.4592,0.0,76.8996,10.6596,47.9
809,2021-09-25 10:15:00,169.866,0.0,107.4096,18.4,44.0564
810,2021-09-25 10:30:00,222.9,0.0,134.6,33.1,55.2
811,2021-09-25 10:45:00,243.238,0.0,149.3,44.6196,49.3184
812,2021-09-25 11:00:00,315.9608,50.0,179.0708,36.86,50.03
813,2021-09-25 11:15:00,241.7364,0.0,161.662,44.4404,35.634
814,2021-09-25 11:30:00,172.7712,0.0,99.2712,51.4,22.1
815,2021-09-25 11:45:00,270.9908,0.0,154.2,95.4,21.3908
816,2021-09-25 12:00:00,293.8004,0.0,218.7932,66.9556,8.0516
817,2021-09-25 12:15:00,372.322,50.0,253.684,50.238,18.4
818,2021-09-25 12:30:00,326.2216,0.0,249.7628,58.0588,18.4
819,2021-09-25 12:45:00,294.94,0.0,189.9808,86.5592,18.4
820,2021-09-25 13:00:00,293.454,0.0,195.0204,89.046,9.3876
821,2021-09-25 13:15:00,280.5204,0.0,187.2,93.3204,0.0
822,2021-09-25 13:30:00,301.7196,0.0,231.2,70.5196,0.0
823,2021-09-25 13:45:00,359.2048,0.0,279.0408,69.164,11.0
824,2021-09-25 14:00:00,314.9128,0.0,236.4692,52.9612,25.4824
825,2021-09-25 14:15:00,459.8056,150.0,238.916,62.2064,8.6832
826,2021-09-25 14:30:00,265.0116,0.0,217.0628,47.9488,0.0
827,2021-09-25 14:45:00,283.4616,100.0,140.9164,42.5452,0.0
828,2021-09-25 15:00:00,242.3084,0.0,194.5084,47.8,0.0
829,2021-09-25 15:15:00,209.7964,0.0,157.5836,52.2128,0.0
830,2021-09-25 15:30:00,266.5836,150.0,85.2568,31.3268,0.0
831,2021-09-25 15:45:00,158.4156,50.0,87.1576,21.258,0.0
832,2021-09-25 16:00:00,116.8252,0.0,98.3252,18.5,0.0
833,2021-09-25 16:15:00,154.3,0.0,124.8,29.5,0.0
834,2021-09-25 16:30:00,218.7796,0.0,188.6352,30.1444,0.0
835,2021-09-25 16:45:00,335.3572,50.0,244.8572,40.5,0.0
836,2021-09-25 17:00:00,264.4596,0.0,216.6596,47.8,0.0
837,2021-09-25 17:15:00,292.3,0.0,200.5,91.8,0.0
838,2021-09-25 17:30:00,209.6148,0.0,134.8156,74.7992,0.0
839,2021-09-25 17:45:00,215.5808,50.0,78.3044,87.2764,0.0
840,2021-09-25 18:00:00,87.0652,0.0,39.7452,47.32,0.0
841,2021-09-25 18:15:00,107.3568,0.0,47.8,59.5568,0.0
842,2021-09-25 18:30:00,110.3,0.0,58.8,51.5,0.0
843,2021-09-25 18:45:00,175.53,0.0,102.8,72.73,0.0
844,2021-09-25 19:00:00,203.0544,0.0,140.3408,62.7136,0.0
845,2021-09-25 19:15:00,191.2764,0.0,127.3176,63.9588,0.0
846,2021-09-25 19:30:00,202.3744,0.0,142.044,60.3304,0.0
847,2021-09-25 19:45:00,179.7972,0.0,136.072,43.7252,0.0
848,2021-09-25 20:00:00,182.4884,0.0,122.476,60.0124,0.0
849,2021-09-25 20:15:00,187.2372,0.0,139.4372,47.8,0.0
850,2021-09-25 20:30:00,176.1152,0.0,128.3152,47.8,0.0
851,2021-09-25 20:45:00,208.812,0.0,162.5888,46.2232,0.0
852,2021-09-25 21:00:00,177.9988,0.0,139.732,38.2668,0.0
853,2021-09-25 21:15:00,325.4764,150.0,100.1312,75.3452,0.0
854,2021-09-25 21:30:00,158.578,0.0,96.3048,62.2732,0.0
855,2021-09-25 21:45:00,124.1956,0.0,78.3308,45.8648,0.0
856,2021-09-25 22:00:00,106.9136,0.0,91.8,15.1136,0.0
857,2021-09-25 22:15:00,74.7276,0.0,67.3276,7.4,0.0
858,2021-09-25 22:30:00,62.5,0.0,51.4,11.1,0.0
859,2021-09-25 22:45:00,63.8212,0.0,43.4,20.4212,0.0
860,2021-09-25 23:00:00,93.7992,0.0,53.3992,29.4,11.0
861,2021-09-25 23:15:00,136.3,0.0,81.2,44.1,11.0
862,2021-09-25 23:30:00,167.9004,50.0,62.8004,44.1,11.0
863,2021-09-25 23:45:00,143.2036,0.0,46.7088,85.4948,11.0
864,2021-09-26 00:00:00,92.558,0.0,14.926,66.632,11.0
865,2021-09-26 00:15:00,84.5,0.0,14.7,58.8,11.0
866,2021-09-26 00:30:00,54.1068,0.0,2.3952,40.7116,11.0
867,2021-09-26 00:45:00,39.8232,0.0,0.0,29.5,10.3232
868,2021-09-26 01:00:00,29.5,0.0,0.0,29.5,0.0
869,2021-09-26 01:15:00,36.8,0.0,11.0,25.8,0.0
870,2021-09-26 01:30:00,33.59,0.0,11.0,22.59,0.0
871,2021-09-26 01:45:00,54.4688,0.0,22.0,32.4688,0.0
872,2021-09-26 02:00:00,51.0432,0.0,22.0,29.0432,0.0
873,2021-09-26 02:15:00,58.7,0.0,33.0,25.7,0.0
874,2021-09-26 02:30:00,58.7,0.0,33.0,25.7,0.0
875,2021-09-26 02:45:00,58.7,0.0,33.0,25.7,0.0
876,2021-09-26 03:00:00,69.7,0.0,44.0,25.7,0.0
877,2021-09-26 03:15:00,69.7,0.0,44.0,25.7,0.0
878,2021-09-26 03:30:00,61.7,0.0,44.0,17.7,0.0
879,2021-09-26 03:45:00,40.302,0.0,29.624,10.678,0.0
880,2021-09-26 04:00:00,17.7,0.0,14.0,3.7,0.0
881,2021-09-26 04:15:00,14.7,0.0,11.0,3.7,0.0
882,2021-09-26 04:30:00,24.3,0.0,11.0,13.3,0.0
883,2021-09-26 04:45:00,22.0,0.0,11.0,11.0,0.0
884,2021-09-26 05:00:00,33.0,0.0,22.0,11.0,0.0
885,2021-09-26 05:15:00,30.3852,0.0,19.3852,11.0,0.0
886,2021-09-26 05:30:00,22.0,0.0,11.0,11.0,0.0
887,2021-09-26 05:45:00,11.0,0.0,0.0,11.0,0.0
888,2021-09-26 06:00:00,11.0,0.0,0.0,11.0,0.0
889,2021-09-26 06:15:00,25.0,0.0,11.0,3.0,11.0
890,2021-09-26 06:30:00,29.6208,0.0,11.0,0.0,18.6208
891,2021-09-26 06:45:00,6.5348,0.0,1.3424,0.0,5.1924
892,2021-09-26 07:00:00,33.0,0.0,11.0,0.0,22.0
893,2021-09-26 07:15:00,43.8888,0.0,22.0,0.0,21.8888
894,2021-09-26 07:30:00,22.0,0.0,22.0,0.0,0.0
895,2021-09-26 07:45:00,33.0,0.0,33.0,0.0,0.0
896,2021-09-26 08:00:00,54.0708,0.0,43.0708,0.0,11.0
897,2021-09-26 08:15:00,84.228,0.0,75.558,0.0,8.67
898,2021-09-26 08:30:00,68.0012,0.0,68.0012,0.0,0.0
899,2021-09-26 08:45:00,84.4,0.0,62.4,11.0,11.0
900,2021-09-26 09:00:00,95.4,0.0,73.4,11.0,11.0
901,2021-09-26 09:15:00,117.4,0.0,95.4,11.0,11.0
902,2021-09-26 09:30:00,96.5368,0.0,70.8368,11.0,14.7
903,2021-09-26 09:45:00,91.8964,0.0,66.1964,11.0,14.7
904,2021-09-26 10:00:00,81.9488,0.0,56.2488,11.0,14.7
905,2021-09-26 10:15:00,91.8024,0.0,55.1024,22.0,14.7
906,2021-09-26 10:30:00,150.1056,0.0,102.9,33.0,14.2056
907,2021-09-26 10:45:00,174.784,0.0,146.9,16.884,11.0
908,2021-09-26 11:00:00,343.244,150.0,160.244,22.0,11.0
909,2021-09-26 11:15:00,179.9,0.0,146.9,22.0,11.0
910,2021-09-26 11:30:00,205.7,0.0,154.3,40.4,11.0
911,2021-09-26 11:45:00,236.0132,0.0,183.6,46.8516,5.5616
912,2021-09-26 12:00:00,234.1712,0.0,194.6,28.5712,11.0
913,2021-09-26 12:15:00,233.984,0.0,197.284,25.7,11.0
914,2021-09-26 12:30:00,256.9,0.0,198.2,47.7,11.0
915,2021-09-26 12:45:00,384.1256,150.0,176.0256,47.1,11.0
916,2021-09-26 13:00:00,224.4944,0.0,163.242,50.2524,11.0
917,2021-09-26 13:15:00,214.6208,0.0,161.4756,42.1452,11.0
918,2021-09-26 13:30:00,227.948,0.0,180.904,36.044,11.0
919,2021-09-26 13:45:00,237.9404,0.0,201.0912,36.8,0.0492
920,2021-09-26 14:00:00,410.0688,150.0,226.0808,33.988,0.0
921,2021-09-26 14:15:00,235.5348,0.0,204.8552,30.6796,0.0
922,2021-09-26 14:30:00,231.684,0.0,206.9092,24.7748,0.0
923,2021-09-26 14:45:00,228.3832,0.0,195.2832,33.1,0.0
924,2021-09-26 15:00:00,294.8144,0.0,238.5984,56.216,0.0
925,2021-09-26 15:15:00,268.3172,0.0,227.758,40.5592,0.0
926,2021-09-26 15:30:00,286.6424,0.0,239.304,47.3384,0.0
927,2021-09-26 15:45:00,182.2416,0.0,132.4124,49.8292,0.0
928,2021-09-26 16:00:00,160.918,0.0,116.818,44.1,0.0
929,2021-09-26 16:15:00,143.4,0.0,88.3,55.1,0.0
930,2021-09-26 16:30:00,171.2428,0.0,107.7604,63.4824,0.0
931,2021-09-26 16:45:00,165.8324,0.0,114.0,51.8324,0.0
932,2021-09-26 17:00:00,262.8912,50.0,139.6444,73.2468,0.0
933,2021-09-26 17:15:00,232.3344,0.0,156.0768,76.2576,0.0
934,2021-09-26 17:30:00,199.4792,0.0,153.5188,45.9604,0.0
935,2021-09-26 17:45:00,197.1104,0.0,150.3508,46.7596,0.0
936,2021-09-26 18:00:00,173.8544,0.0,146.4856,27.3688,0.0
937,2021-09-26 18:15:00,173.1432,0.0,147.3432,25.8,0.0
938,2021-09-26 18:30:00,159.024,0.0,110.5124,48.5116,0.0
939,2021-09-26 18:45:00,115.4544,0.0,85.3164,30.138,0.0
940,2021-09-26 19:00:00,101.5572,0.0,84.5,17.0572,0.0
941,2021-09-26 19:15:00,111.994,0.0,86.194,25.8,0.0
942,2021-09-26 19:30:00,118.8304,0.0,85.6304,33.2,0.0
943,2021-09-26 19:45:00,194.5672,0.0,135.8,58.7672,0.0
944,2021-09-26 20:00:00,210.212,0.0,124.1436,86.0684,0.0
945,2021-09-26 20:15:00,207.6768,50.0,100.8848,56.792,0.0
946,2021-09-26 20:30:00,142.4604,0.0,95.4,47.0604,0.0
947,2021-09-26 20:45:00,122.9156,0.0,86.1792,36.7364,0.0
948,2021-09-26 21:00:00,113.3664,0.0,78.5772,34.7892,0.0
949,2021-09-26 21:15:00,140.8492,0.0,80.898,59.9512,0.0
950,2021-09-26 21:30:00,120.3276,0.0,73.4,46.9276,0.0
951,2021-09-26 21:45:00,139.1684,50.0,55.1448,34.0236,0.0
952,2021-09-26 22:00:00,82.6792,0.0,63.5,19.1792,0.0
953,2021-09-26 22:15:00,77.264,0.0,51.564,25.7,0.0
954,2021-09-26 22:30:00,75.3168,0.0,58.8,16.5168,0.0
955,2021-09-26 22:45:00,90.4036,0.0,65.226,14.1776,11.0
956,2021-09-26 23:00:00,82.842,0.0,49.842,22.0,11.0
957,2021-09-26 23:15:00,135.1404,50.0,57.5848,16.5556,11.0
958,2021-09-26 23:30:00,66.1,0.0,44.1,11.0,11.0
959,2021-09-26 23:45:00,88.1,0.0,44.1,33.0,11.0
960,2021-09-27 00:00:00,86.1228,0.0,42.6052,33.0,10.5176
961,2021-09-27 00:15:00,66.1,0.0,33.1,33.0,0.0
962,2021-09-27 00:30:00,53.2768,0.0,31.2768,22.0,0.0
963,2021-09-27 00:45:00,105.1,50.0,33.1,22.0,0.0
964,2021-09-27 01:00:00,66.1,0.0,33.1,33.0,0.0
965,2021-09-27 01:15:00,81.4536,0.0,55.1,26.3536,0.0
966,2021-09-27 01:30:00,88.1,0.0,55.1,33.0,0.0
967,2021-09-27 01:45:00,87.1792,0.0,55.1,32.0792,0.0
968,2021-09-27 02:00:00,62.0648,0.0,52.7768,9.288,0.0
969,2021-09-27 02:15:00,51.4,0.0,51.4,0.0,0.0
970,2021-09-27 02:30:00,51.4,0.0,51.4,0.0,0.0
971,2021-09-27 02:45:00,48.854,0.0,48.854,0.0,0.0
972,2021-09-27 03:00:00,40.4,0.0,40.4,0.0,0.0
973,2021-09-27 03:15:00,28.4,0.0,28.4,0.0,0.0
974,2021-09-27 03:30:00,7.4,0.0,7.4,0.0,0.0
975,2021-09-27 03:45:00,29.4,0.0,7.4,0.0,22.0
976,2021-09-27 04:00:00,21.392,0.0,7.4,0.0,13.992
977,2021-09-27 04:15:00,18.4,0.0,18.4,0.0,0.0
978,2021-09-27 04:30:00,18.4,0.0,18.4,0.0,0.0
979,2021-09-27 04:45:00,18.4,0.0,18.4,0.0,0.0
980,2021-09-27 05:00:00,18.4,0.0,18.4,0.0,0.0
981,2021-09-27 05:15:00,18.702,0.0,18.702,0.0,0.0
982,2021-09-27 05:30:00,9.1924,0.0,9.1924,0.0,0.0
983,2021-09-27 05:45:00,7.4,0.0,7.4,0.0,0.0
984,2021-09-27 06:00:00,7.4,0.0,7.4,0.0,0.0
985,2021-09-27 06:15:00,27.6928,0.0,27.6928,0.0,0.0
986,2021-09-27 06:30:00,130.8,0.0,36.7,0.0,94.1
987,2021-09-27 06:45:00,124.5388,0.0,47.7,0.0,76.8388
988,2021-09-27 07:00:00,195.4044,0.0,81.6044,0.0,113.8
989,2021-09-27 07:15:00,233.1328,0.0,95.4,0.0,137.7328
990,2021-09-27 07:30:00,231.7452,0.0,78.316,0.0,153.4292
991,2021-09-27 07:45:00,338.4968,50.0,95.7832,0.0,192.7136
992,2021-09-27 08:00:00,418.6804,0.0,215.2,0.0,203.4804
993,2021-09-27 08:15:00,360.8276,0.0,206.9676,0.0,153.86
994,2021-09-27 08:30:00,244.8688,0.0,147.2836,0.0,97.5852
995,2021-09-27 08:45:00,283.6992,0.0,182.3,11.0,90.3992
996,2021-09-27 09:00:00,283.048,0.0,144.8968,11.0,127.1512
997,2021-09-27 09:15:00,215.4352,0.0,96.1972,7.626,111.612
998,2021-09-27 09:30:00,213.3336,0.0,102.2688,0.0,111.0648
999,2021-09-27 09:45:00,184.904,0.0,89.304,0.0,95.6
1000,2021-09-27 10:00:00,137.434,0.0,59.0,0.0,78.434
1001,2021-09-27 10:15:00,164.0268,0.0,64.8268,0.0,99.2
1002,2021-09-27 10:30:00,133.6,0.0,58.9,0.0,74.7
1003,2021-09-27 10:45:00,115.206,0.0,58.1432,0.0,57.0628
1004,2021-09-27 11:00:00,109.1444,0.0,58.9,3.7,46.5444
1005,2021-09-27 11:15:00,99.0624,0.0,69.9,3.7,25.4624
1006,2021-09-27 11:30:00,139.0708,0.0,102.2708,14.7,22.1
1007,2021-09-27 11:45:00,151.5496,0.0,100.0496,14.7,36.8
1008,2021-09-27 12:00:00,133.1408,0.0,84.5,11.9548,36.686
1009,2021-09-27 12:15:00,146.1296,0.0,105.6296,14.7,25.8
1010,2021-09-27 12:30:00,171.4656,0.0,131.7124,13.9532,25.8
1011,2021-09-27 12:45:00,206.0984,0.0,158.1984,22.1,25.8
1012,2021-09-27 13:00:00,210.9904,0.0,151.1,44.1,15.7904
1013,2021-09-27 13:15:00,188.3608,0.0,118.1828,45.0756,25.1024
1014,2021-09-27 13:30:00,170.9104,0.0,113.8,35.0104,22.1
1015,2021-09-27 13:45:00,139.914,0.0,102.8,16.7476,20.3664
1016,2021-09-27 14:00:00,148.672,0.0,117.5484,20.0236,11.1
1017,2021-09-27 14:15:00,150.3428,0.0,121.9708,17.272,11.1
1018,2021-09-27 14:30:00,135.5532,0.0,118.7932,11.1,5.66
1019,2021-09-27 14:45:00,185.7192,0.0,149.27,32.7492,3.7
1020,2021-09-27 15:00:00,244.0444,0.0,216.1288,24.2156,3.7
1021,2021-09-27 15:15:00,279.936,0.0,249.6196,26.6164,3.7
1022,2021-09-27 15:30:00,272.6056,0.0,240.1336,28.772,3.7
1023,2021-09-27 15:45:00,239.2708,0.0,200.9708,36.7,1.6
1024,2021-09-27 16:00:00,215.4692,0.0,174.9484,40.5208,0.0
1025,2021-09-27 16:15:00,197.0908,0.0,157.0552,40.0356,0.0
1026,2021-09-27 16:30:00,171.788,0.0,135.088,36.7,0.0
1027,2021-09-27 16:45:00,179.1992,0.0,126.1036,53.0956,0.0
1028,2021-09-27 17:00:00,175.4448,0.0,119.0612,56.3836,0.0
1029,2021-09-27 17:15:00,183.6712,0.0,77.1,106.5712,0.0
1030,2021-09-27 17:30:00,157.9544,0.0,91.7244,66.23,0.0
1031,2021-09-27 17:45:00,112.816,0.0,79.574,33.242,0.0
1032,2021-09-27 18:00:00,114.2824,0.0,71.816,42.4664,0.0
1033,2021-09-27 18:15:00,107.3544,0.0,66.8544,40.5,0.0
1034,2021-09-27 18:30:00,93.6132,0.0,53.1132,40.5,0.0
1035,2021-09-27 18:45:00,107.6216,0.0,59.3132,48.3084,0.0
1036,2021-09-27 19:00:00,155.1372,0.0,100.31,54.8272,0.0
1037,2021-09-27 19:15:00,165.7144,0.0,103.8256,61.8888,0.0
1038,2021-09-27 19:30:00,135.0632,0.0,98.3508,36.7124,0.0
1039,2021-09-27 19:45:00,293.3,150.0,106.5,36.8,0.0
1040,2021-09-27 20:00:00,153.0844,0.0,114.9392,38.1452,0.0
1041,2021-09-27 20:15:00,193.5544,50.0,121.4544,22.1,0.0
1042,2021-09-27 20:30:00,172.6,0.0,135.8,36.8,0.0
1043,2021-09-27 20:45:00,172.652,0.0,128.638,44.014,0.0
1044,2021-09-27 21:00:00,154.7272,0.0,107.452,47.2752,0.0
1045,2021-09-27 21:15:00,138.7868,0.0,80.1244,58.6624,0.0
1046,2021-09-27 21:30:00,124.5088,0.0,51.7644,72.7444,0.0
1047,2021-09-27 21:45:00,161.0632,50.0,49.3116,61.7516,0.0
1048,2021-09-27 22:00:00,117.5,0.0,47.7,69.8,0.0
1049,2021-09-27 22:15:00,101.2836,0.0,40.804,60.4796,0.0
1050,2021-09-27 22:30:00,86.8212,0.0,35.438,51.3832,0.0
1051,2021-09-27 22:45:00,69.3752,0.0,36.7,32.6752,0.0
1052,2021-09-27 23:00:00,62.9784,0.0,47.7,15.2784,0.0
1053,2021-09-27 23:15:00,127.1,50.0,51.4,25.7,0.0
1054,2021-09-27 23:30:00,95.5,0.0,62.4,33.1,0.0
1055,2021-09-27 23:45:00,163.5976,50.0,47.4976,66.1,0.0
1056,2021-09-28 00:00:00,106.788,0.0,47.5952,59.1928,0.0
1057,2021-09-28 00:15:00,77.9664,0.0,35.0344,42.932,0.0
1058,2021-09-28 00:30:00,70.1192,0.0,22.3192,47.8,0.0
1059,2021-09-28 00:45:00,113.3424,50.0,17.3012,46.0412,0.0
1060,2021-09-28 01:00:00,47.4348,0.0,11.0,36.4348,0.0
1061,2021-09-28 01:15:00,36.8,0.0,11.0,25.8,0.0
1062,2021-09-28 01:30:00,33.4948,0.0,11.0,22.4948,0.0
1063,2021-09-28 01:45:00,44.1,0.0,11.0,33.1,0.0
1064,2021-09-28 02:00:00,41.2124,0.0,11.0,30.2124,0.0
1065,2021-09-28 02:15:00,90.4,50.0,11.0,29.4,0.0
1066,2021-09-28 02:30:00,40.4,0.0,11.0,29.4,0.0
1067,2021-09-28 02:45:00,40.4,0.0,11.0,29.4,0.0
1068,2021-09-28 03:00:00,40.4,0.0,11.0,29.4,0.0
1069,2021-09-28 03:15:00,40.4,0.0,11.0,29.4,0.0
1070,2021-09-28 03:30:00,33.4712,0.0,11.0,22.4712,0.0
1071,2021-09-28 03:45:00,29.4,0.0,11.0,18.4,0.0
1072,2021-09-28 04:00:00,14.3608,0.0,3.7756,10.5852,0.0
1073,2021-09-28 04:15:00,3.7,0.0,0.0,3.7,0.0
1074,2021-09-28 04:30:00,6.8836,0.0,3.7,3.1836,0.0
1075,2021-09-28 04:45:00,3.7,0.0,3.7,0.0,0.0
1076,2021-09-28 05:00:00,12.6028,0.0,12.6028,0.0,0.0
1077,2021-09-28 05:15:00,3.7,0.0,3.7,0.0,0.0
1078,2021-09-28 05:30:00,3.7,0.0,3.7,0.0,0.0
1079,2021-09-28 05:45:00,3.7,0.0,3.7,0.0,0.0
1080,2021-09-28 06:00:00,25.7,0.0,14.7,0.0,11.0
1081,2021-09-28 06:15:00,36.7,0.0,25.7,0.0,11.0
1082,2021-09-28 06:30:00,65.744,0.0,53.7724,0.0,11.9716
1083,2021-09-28 06:45:00,51.4,0.0,29.4,0.0,22.0
1084,2021-09-28 07:00:00,93.6424,0.0,29.4,0.0,64.2424
1085,2021-09-28 07:15:00,155.8672,0.0,51.4,0.0,104.4672
1086,2021-09-28 07:30:00,173.5784,0.0,41.08,0.0,132.4984
1087,2021-09-28 07:45:00,188.7908,0.0,62.4,0.0,126.3908
1088,2021-09-28 08:00:00,199.7792,0.0,73.5,0.0,126.2792
1089,2021-09-28 08:15:00,223.7276,0.0,76.8536,7.9372,138.9368
1090,2021-09-28 08:30:00,221.5224,0.0,95.5,0.0,126.0224
1091,2021-09-28 08:45:00,246.2184,0.0,117.6,11.0,117.6184
1092,2021-09-28 09:00:00,201.1084,0.0,99.5756,11.0,90.5328
1093,2021-09-28 09:15:00,190.9024,0.0,86.9404,11.0,92.962
1094,2021-09-28 09:30:00,226.4,50.0,84.6,11.0,80.8
1095,2021-09-28 09:45:00,220.4352,0.0,122.7716,11.0,86.6636
1096,2021-09-28 10:00:00,237.4888,0.0,132.188,18.1804,87.1204
1097,2021-09-28 10:15:00,182.4692,0.0,121.762,11.0,49.7072
1098,2021-09-28 10:30:00,181.5056,0.0,136.3068,11.0,34.1988
1099,2021-09-28 10:45:00,191.2708,0.0,132.4708,11.0,47.8
1100,2021-09-28 11:00:00,220.1832,0.0,142.2,22.0,55.9832
1101,2021-09-28 11:15:00,193.3072,0.0,116.2072,22.0,55.1
1102,2021-09-28 11:30:00,168.5884,0.0,81.7476,43.6096,43.2312
1103,2021-09-28 11:45:00,146.8096,0.0,86.796,33.0,27.0136
1104,2021-09-28 12:00:00,131.298,0.0,70.3432,53.5548,7.4
1105,2021-09-28 12:15:00,96.6248,0.0,45.8776,44.0,6.7472
1106,2021-09-28 12:30:00,127.386,50.0,32.7168,40.9692,3.7
1107,2021-09-28 12:45:00,66.9348,0.0,36.2,28.116,2.6188
1108,2021-09-28 13:00:00,60.2772,0.0,29.626,30.6512,0.0
1109,2021-09-28 13:15:00,81.1696,0.0,22.1,59.0696,0.0
1110,2021-09-28 13:30:00,71.9564,0.0,47.8,24.1564,0.0
1111,2021-09-28 13:45:00,97.6744,0.0,59.4368,38.2376,0.0
1112,2021-09-28 14:00:00,88.2,0.0,69.8,18.4,0.0
1113,2021-09-28 14:15:00,138.0568,0.0,104.464,11.5928,22.0
1114,2021-09-28 14:30:00,170.2028,50.0,76.1028,22.1,22.0
1115,2021-09-28 14:45:00,125.5188,0.0,81.58,21.9388,22.0
1116,2021-09-28 15:00:00,148.0192,0.0,85.8276,36.4916,25.7
1117,2021-09-28 15:15:00,157.8,0.0,84.4,47.7,25.7
1118,2021-09-28 15:30:00,218.0096,50.0,94.6096,47.7,25.7
1119,2021-09-28 15:45:00,193.498,0.0,105.398,62.4,25.7
1120,2021-09-28 16:00:00,195.8544,0.0,100.6836,69.4708,25.7
1121,2021-09-28 16:15:00,205.2844,0.0,94.0928,85.4916,25.7
1122,2021-09-28 16:30:00,147.5944,0.0,93.4484,46.1976,7.9484
1123,2021-09-28 16:45:00,185.57,50.0,78.3648,57.2052,0.0
1124,2021-09-28 17:00:00,80.9,0.0,36.8,44.1,0.0
1125,2021-09-28 17:15:00,96.5944,0.0,52.3076,44.2868,0.0
1126,2021-09-28 17:30:00,168.5316,50.0,74.4316,44.1,0.0
1127,2021-09-28 17:45:00,264.3412,50.0,155.5412,58.8,0.0
1128,2021-09-28 18:00:00,237.7664,0.0,150.6,76.1664,11.0
1129,2021-09-28 18:15:00,243.5872,0.0,160.9924,71.5948,11.0
1130,2021-09-28 18:30:00,179.5364,0.0,112.9764,62.5,4.06
1131,2021-09-28 18:45:00,181.0516,0.0,128.6496,52.402,0.0
1132,2021-09-28 19:00:00,277.9612,50.0,137.616,90.3452,0.0
1133,2021-09-28 19:15:00,207.5864,0.0,109.5776,98.0088,0.0
1134,2021-09-28 19:30:00,235.0104,0.0,128.6,106.4104,0.0
1135,2021-09-28 19:45:00,227.8068,0.0,117.5372,110.2696,0.0
1136,2021-09-28 20:00:00,183.4308,0.0,92.4308,91.0,0.0
1137,2021-09-28 20:15:00,251.8212,50.0,117.2176,84.6036,0.0
1138,2021-09-28 20:30:00,179.194,0.0,118.4492,60.7448,0.0
